subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-b6aabe,A-902ef7,12/25/2024,,Basic,83,1577,18924,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0ff339,A-6dee43,1/21/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4d664d,A-cc1d8d,12/26/2024,,Pro,16,784,9408,FALSE,TRUE,TRUE,FALSE,annual,TRUE
S-8deb5f,A-533452,12/25/2024,,Basic,52,988,11856,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-e2d4e9,A-18793f,12/30/2024,,Basic,148,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE
S-d8441d,A-8adedc,3/16/2024,,Basic,4,76,912,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6d356a,A-425e76,6/26/2023,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-c005ac,A-92a3af,9/18/2024,,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d0913e,A-eb2fdc,11/14/2024,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4bef15,A-600734,8/14/2024,9/22/2024,Enterprise,29,0,0,TRUE,FALSE,FALSE,TRUE,annual,TRUE
S-2573e4,A-7f8241,1/25/2024,,Basic,60,1140,13680,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-80c291,A-712533,1/6/2024,,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-64acb8,A-3be56b,8/21/2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-13a948,A-d5a319,7/24/2024,,Enterprise,15,2985,35820,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-081b81,A-b20d99,1/30/2024,,Basic,20,380,4560,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-68c537,A-9ee962,6/6/2024,,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3f82bc,A-d5a319,10/30/2023,,Basic,15,0,0,TRUE,FALSE,TRUE,FALSE,monthly,TRUE
S-fe6311,A-5c9849,11/11/2024,,Enterprise,19,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-b3c4b8,A-c43359,12/17/2024,,Pro,38,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-8923b3,A-157070,5/17/2024,,Basic,27,513,6156,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2410c6,A-5247b3,5/11/2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-7a06fe,A-5a92e7,9/28/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ceaca8,A-96e141,8/10/2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-02c3e7,A-7c4956,8/14/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3a1a06,A-eb7fac,7/9/2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7f5d03,A-22d9d2,6/10/2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c10f0c,A-0f7d77,11/11/2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-cdd00a,A-4e44e8,8/23/2024,,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d57a67,A-2446e3,7/14/2024,,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f75ac4,A-faa28c,2/17/2024,,Enterprise,48,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-76c59f,A-0aaf6e,8/1/2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0a15fa,A-bb1eaa,12/12/2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d0f5fb,A-39868b,4/25/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ffb6cc,A-94d3da,9/28/2024,,Enterprise,41,8159,97908,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-1b8300,A-faa28c,5/23/2024,,Enterprise,48,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE
S-88de1c,A-18793f,12/24/2024,,Basic,148,2812,33744,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a88ffd,A-cc102e,9/6/2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f12a54,A-f3ff05,11/24/2024,,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f9b284,A-22d9d2,7/2/2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-61e53d,A-d42431,11/15/2024,12/14/2024,Basic,22,418,5016,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-4c5456,A-149a69,12/19/2024,,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b15cde,A-ee42db,5/1/2023,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9e6a18,A-7d514c,11/6/2024,,Pro,21,1029,12348,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-0b2ac3,A-d792a6,1/1/2024,,Basic,7,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-cb8a5c,A-1e6fc3,12/17/2024,,Enterprise,1,199,2388,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8b52b5,A-c1dfe1,3/4/2024,,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-79b2bc,A-249769,8/28/2024,,Basic,4,76,912,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4fd9ba,A-d4ac0e,9/10/2024,,Basic,24,456,5472,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-163e9d,A-ccabf0,3/3/2024,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8324d4,A-5a215a,7/13/2024,8/3/2024,Pro,87,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-22f848,A-993085,10/15/2023,,Enterprise,49,9751,117012,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b32512,A-854864,12/25/2024,,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-98ac99,A-8ed5dd,11/9/2023,,Basic,5,95,1140,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-93fab3,A-9f9299,11/10/2024,12/31/2024,Pro,28,1372,16464,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-838330,A-5a215a,6/20/2024,,Pro,87,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-720d62,A-c16101,10/5/2024,,Basic,53,1007,12084,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e2500e,A-5b4ebb,12/6/2024,,Basic,21,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-2c091a,A-32728c,6/20/2023,,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-55d53c,A-2f6a32,12/8/2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-df2fb8,A-0e966d,8/17/2024,,Pro,55,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-24ae40,A-328bd0,2/11/2024,3/28/2024,Basic,18,342,4104,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-bdd4c5,A-5a92e7,12/3/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2196c4,A-425e76,4/16/2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9626f8,A-d4ac0e,8/25/2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-03340d,A-4ef964,4/1/2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ae1882,A-9f9299,10/25/2024,,Basic,61,1159,13908,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-1cdd2c,A-ac9111,3/6/2024,,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-6b7aa4,A-c37601,11/29/2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-dfe952,A-e351e1,9/27/2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-763384,A-526d93,7/24/2024,,Pro,43,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-3e6a40,A-94c3cd,8/7/2024,,Enterprise,32,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-5fffe8,A-4e631b,7/26/2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e51242,A-8145a0,11/13/2023,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ae3270,A-fdfc91,9/14/2023,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-808668,A-e351e1,10/1/2024,,Pro,33,1617,19404,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-388f70,A-40a557,9/21/2024,,Pro,18,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-b84a07,A-7c4956,6/5/2023,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a24476,A-91e948,1/26/2024,,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-ff78bf,A-50f3f7,5/13/2024,,Pro,31,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-695c1e,A-ce66f8,7/2/2024,,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f97609,A-712f1c,5/15/2024,,Pro,38,1862,22344,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-fee60b,A-4a267b,9/22/2024,9/29/2024,Pro,46,2254,27048,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-3cc163,A-df10db,7/2/2024,,Basic,68,0,0,TRUE,TRUE,FALSE,FALSE,annual,FALSE
S-534c28,A-e888d1,9/16/2024,,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e1d553,A-692f18,9/27/2024,,Pro,9,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-358daa,A-39b19f,9/4/2024,,Enterprise,24,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-ff2761,A-0cc442,9/25/2024,,Basic,45,855,10260,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-b6d200,A-d27f50,12/19/2024,,Basic,44,836,10032,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-518472,A-e7beab,12/8/2024,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-682d28,A-fdfc91,8/31/2024,,Enterprise,47,9353,112236,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0a2238,A-c7ffc2,9/16/2024,,Basic,30,570,6840,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6e4c1a,A-94f8c9,8/2/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7564e1,A-313be3,8/14/2024,,Enterprise,47,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-41023c,A-49b828,12/15/2023,,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6e0006,A-5b051a,9/18/2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7e1791,A-a6d261,5/9/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1109d6,A-a2485e,8/11/2024,,Enterprise,3,597,7164,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-b35203,A-ac85cd,12/23/2024,,Enterprise,53,10547,126564,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-ef4ad8,A-bcf87c,8/14/2024,,Pro,10,490,5880,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-2dad6b,A-104f1a,12/20/2024,,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4c100f,A-eb7fac,2/24/2024,,Enterprise,136,27064,324768,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-17cfc4,A-592832,12/1/2024,,Pro,18,0,0,TRUE,FALSE,TRUE,FALSE,monthly,TRUE
S-c317f9,A-86902e,11/24/2023,,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3311b1,A-7cfe77,8/24/2024,,Pro,69,3381,40572,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-26e8f0,A-d40bf7,11/17/2024,,Enterprise,59,11741,140892,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-807d87,A-69b156,1/16/2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c4aa5f,A-ccb686,2/28/2024,,Pro,52,2548,30576,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-86c28f,A-8adedc,4/2/2024,,Pro,79,3871,46452,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d635a2,A-ff79f2,5/29/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-463525,A-016043,12/2/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b2238e,A-104f1a,11/16/2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d01053,A-779e4e,11/12/2023,10/29/2024,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-b9bbfd,A-118d55,11/13/2024,,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-790762,A-ac85cd,12/24/2024,,Pro,53,2597,31164,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-321498,A-3a7284,12/25/2024,12/31/2024,Pro,31,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-8cf2ef,A-600734,8/29/2024,,Basic,42,798,9576,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-48aa95,A-a8b49c,3/23/2024,,Enterprise,7,1393,16716,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-42218c,A-e2cd1b,7/30/2024,,Pro,45,2205,26460,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e6e96f,A-cbd1a3,11/30/2024,,Enterprise,8,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-627cfa,A-9bfc9f,9/19/2023,1/4/2024,Pro,53,2597,31164,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-47a04b,A-b54c01,10/7/2024,,Pro,29,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-2a6eb3,A-80eeb6,8/27/2023,,Enterprise,68,13532,162384,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c5f3d4,A-9f2731,11/22/2024,,Pro,5,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-c3bf1d,A-55f257,3/15/2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a82441,A-4a267b,8/9/2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ccdf41,A-94f8c9,11/29/2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3503cb,A-c43359,12/14/2024,,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ed32c7,A-37f969,10/24/2023,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-64bd69,A-ac9111,10/4/2023,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-abd244,A-66224b,12/5/2024,,Basic,92,1748,20976,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-1e83a6,A-443b7c,12/29/2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e86a94,A-443f6f,12/26/2024,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2480b0,A-6e08f3,12/27/2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-095083,A-98a59a,9/27/2023,,Basic,56,1064,12768,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-07abdd,A-f19409,9/26/2023,,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c29f3a,A-b7b7b7,9/10/2024,,Pro,24,1176,14112,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-b4ac47,A-3b5cd1,10/7/2023,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-2e017b,A-432483,4/2/2023,4/5/2023,Pro,5,245,2940,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-c64e87,A-f3ff05,9/19/2024,,Enterprise,27,5373,64476,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c24467,A-e888d1,7/5/2023,,Basic,50,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-f7b0e0,A-66224b,11/24/2024,,Basic,92,1748,20976,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-edeacd,A-59f724,1/1/2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3d6b69,A-2446e3,9/16/2024,,Enterprise,27,5373,64476,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-63e282,A-6a4e2d,10/15/2024,11/7/2024,Pro,14,686,8232,FALSE,TRUE,FALSE,TRUE,annual,TRUE
S-ef2a21,A-427b69,11/28/2024,12/9/2024,Pro,36,1764,21168,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-e052d8,A-4e44e8,10/26/2024,,Pro,25,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-2d51ca,A-96e141,12/5/2023,,Pro,32,1568,18816,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0921a1,A-ee42db,8/2/2023,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-62c98f,A-5a92e7,10/27/2024,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1cff77,A-5a3eb9,9/20/2023,,Pro,65,3185,38220,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3a28a1,A-b9f5b1,7/25/2024,,Enterprise,15,2985,35820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-42aaf0,A-6da850,12/31/2024,12/31/2024,Basic,6,114,1368,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-d02277,A-05f0e5,6/11/2024,,Enterprise,92,18308,219696,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-72b92f,A-bd4708,12/14/2024,,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-15609d,A-94d3da,8/4/2024,,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-6d12c1,A-d26ab4,11/20/2024,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1bf267,A-c42f1f,11/13/2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2d4edf,A-69fad4,9/4/2023,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-050a91,A-d27f50,8/6/2024,,Basic,45,855,10260,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e41457,A-5f2961,12/17/2024,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9f2386,A-558c72,3/9/2024,,Enterprise,15,2985,35820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e23fd8,A-cc98bc,6/5/2023,,Enterprise,32,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-c1056f,A-6f8ad2,10/23/2024,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c4c9ce,A-625d0b,11/16/2024,11/22/2024,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-dc90ef,A-bcf87c,7/22/2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fc1114,A-4c56c9,7/17/2024,10/23/2024,Pro,18,882,10584,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-b95110,A-b07b56,12/16/2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-e2e052,A-91e948,11/7/2023,,Pro,41,2009,24108,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0de78a,A-e4144b,12/12/2024,,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8a37c8,A-054577,12/9/2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8d6cec,A-32fb14,7/5/2024,,Pro,32,1568,18816,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-65dd83,A-592832,11/7/2024,,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fa7c1a,A-df10db,10/21/2024,,Enterprise,12,2388,28656,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cc964d,A-d26ab4,11/21/2024,,Basic,15,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-e72beb,A-712533,10/26/2024,,Pro,70,3430,41160,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-80199e,A-50bb9f,10/26/2024,,Enterprise,18,3582,42984,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-b6f87e,A-8b25f2,9/30/2024,,Basic,10,190,2280,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6129d4,A-6965e1,12/26/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7b647e,A-d62e02,9/3/2024,,Enterprise,10,1990,23880,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-426f2f,A-8145a0,3/8/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-02cde8,A-5b4ebb,11/21/2024,,Enterprise,63,12537,150444,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-61a87e,A-91e948,8/14/2023,,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5698bd,A-52dd88,3/26/2023,,Pro,26,1274,15288,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-702fe2,A-d77f4c,3/27/2024,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3e510d,A-50f3f7,6/27/2024,,Pro,31,1519,18228,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-ec7c12,A-cbd1a3,12/2/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d725da,A-f17767,2/15/2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c84c8d,A-7988d1,8/18/2024,,Enterprise,92,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-049328,A-39b19f,7/20/2023,,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d9ad28,A-4f18f0,4/28/2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-eec041,A-c43359,12/22/2024,,Basic,38,722,8664,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-a554da,A-712f1c,4/9/2024,7/23/2024,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-2ccc04,A-9a532a,10/18/2024,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-984f8b,A-db5e9e,12/28/2024,12/28/2024,Enterprise,17,3383,40596,FALSE,FALSE,TRUE,TRUE,annual,TRUE
S-d3613b,A-6f50ae,11/27/2023,,Enterprise,19,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-e27a20,A-ffc04f,12/28/2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-41871d,A-029f69,8/10/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9686c6,A-eb2fdc,5/31/2024,9/25/2024,Pro,33,1617,19404,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-9b1f0e,A-e83938,7/16/2024,,Pro,2,98,1176,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-3445f5,A-7f6b86,10/15/2023,,Basic,45,855,10260,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-f6e14c,A-8bde0c,12/15/2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-94cfff,A-439b2f,4/16/2024,5/18/2024,Pro,22,0,0,TRUE,FALSE,FALSE,TRUE,annual,TRUE
S-ceb9bd,A-7da956,11/12/2024,,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2c270f,A-9f9299,8/2/2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-baba71,A-8b25f2,5/3/2024,,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d33d84,A-31ab9a,4/1/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c1012c,A-b7b7b7,9/19/2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-42af3d,A-40de06,6/3/2023,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d4cc9b,A-10b8f2,10/3/2023,,Pro,54,2646,31752,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1351ac,A-0cc442,7/27/2024,,Enterprise,45,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-753a0a,A-ad64c6,6/15/2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-62a710,A-42b791,11/7/2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-85eb8f,A-59f724,1/29/2024,,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e6f639,A-37f969,12/2/2023,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-85ba19,A-6965e1,12/11/2024,,Enterprise,13,2587,31044,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-a14f63,A-e1b9cd,2/4/2024,,Enterprise,40,7960,95520,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-f80ef5,A-e51ec7,3/22/2024,,Basic,5,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-ed4e09,A-e43bf7,2/26/2024,,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-f49e0b,A-7f6b86,1/21/2024,3/21/2024,Pro,45,2205,26460,FALSE,TRUE,FALSE,TRUE,annual,TRUE
